TaxYear,TaxDistrict,TIFProjectNum,TIFProjectName,TIFStatus,TIFStartYear,TIFEndYear,TIFPercentage,ParcelNumber,Library,JNVS,ParkDist,CityVillage,Township,School,TaxableLUC,TIFLUC,AppraisedLand,AppraisedImpr,AppraisedTotal,AssessedLand,AssessedImpr,AssessedTotal,Homesite,TaxRateType,FullRate,ReductionFactor,NonBusinessRate,OwnOccRate,EffectiveRate,EffRateCountyGen,EffRateChildren,EffRateADMH,EffRateFCBDD,EffRateParks,EffRateZoo,EffRateSenior,EffRateLibrary,EffRateJNVS,EffRateParkDist,EffRateCityVillage,EffRateTownship,EffRateSchools,EffRateCSCC,DivertedCountyGen,DivertedChildren,DivertedADMH,DivertedFCBDD,DivertedParks,DivertedZoo,DivertedSenior,DivertedLibrary,DivertedJNVS,DivertedParkDist,DivertedCityVillage,DivertedTownship,DivertedSchools,DivertedCSCC,DivertedTotal,TIFTotal,SourceFile,TIFJvs,TIFCityVillage,TIFTownship,TIFSchools,TIFMLND,TIFMBLD
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287524,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,87.2,212.65,138.93,306.42,51.89,30.54,78.86,122.49,148.3,0,84.83,631.89,0,30.98,1924.98,4684.28,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287525,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172100,199100,9450,60240,69690,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,89.64,218.61,144.07,315,54.87,31.39,81.71,125.91,152.45,0,87.19,660.6,0,32.75,1994.19,4839.6,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287526,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,164000,191000,9450,57400,66850,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,85.99,209.69,138.19,302.16,52.63,30.11,78.38,120.78,146.24,0,83.65,633.69,0,31.42,1912.93,4642.38,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,164000.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287527,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,84.78,206.75,136.26,297.9,51.89,29.69,77.28,119.09,144.18,0,82.47,624.77,0,30.98,1886.04,4577.12,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287528,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,165900,192900,9450,58070,67520,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,86.85,211.81,139.59,305.18,53.16,30.41,79.16,121.99,147.7,0,84.48,640.03,0,31.74,1932.1,4688.92,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,165900.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287529,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172200,199200,9450,60270,69720,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,89.68,218.7,144.13,315.14,54.89,31.4,81.74,125.97,152.51,0,87.24,660.89,0,32.77,1995.06,4841.7,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287530,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,33400,245000,278400,11690,85750,97440,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,125.33,305.65,201.44,440.42,76.72,43.89,114.24,176.05,213.15,0,121.93,923.65,0,45.8,2788.27,6766.7,TifDetails-TY2022-2025-05-22.xlsx,,,,,33400.00,245000.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287531,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,34000,170800,204800,11900,59780,71680,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,92.2,224.85,148.18,323.98,56.44,32.29,84.04,129.51,156.8,0,89.69,679.47,0,33.69,2051.14,4977.8,TifDetails-TY2022-2025-05-22.xlsx,,,,,34000.00,170800.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287532,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,34700,191400,226100,12150,66990,79140,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,101.79,248.25,163.6,357.7,62.31,35.65,92.78,142.99,173.12,0,99.02,750.2,0,37.2,2264.61,5495.86,TifDetails-TY2022-2025-05-22.xlsx,,,,,34700.00,191400.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287533,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,34700,178000,212700,12150,62300,74450,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,95.76,233.54,153.91,336.5,58.62,33.53,87.29,134.51,162.86,0,93.15,705.73,0,34.99,2130.39,5170.14,TifDetails-TY2022-2025-05-22.xlsx,,,,,34700.00,178000.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287534,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,35900,209000,244900,12570,73150,85720,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,113.41,276.57,180.69,398.52,67.49,39.71,102.55,159.3,192.87,0,110.33,821.82,0,40.29,2503.55,6092.18,TifDetails-TY2022-2025-05-22.xlsx,,,,,35900.00,209000.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287535,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,201100,237500,12740,70390,83130,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,106.93,260.77,171.85,375.74,65.45,37.44,97.46,150.2,181.85,0,104.01,788.02,0,39.07,2378.79,5772.96,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,201100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287536,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,209200,245600,12740,73220,85960,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,110.57,269.65,177.7,388.54,67.68,38.72,100.78,155.31,188.04,0,107.55,814.83,0,40.4,2459.77,5969.48,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,209200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287537,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,212400,248800,12740,74340,87080,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,112.01,273.16,180.02,393.6,68.56,39.22,102.09,157.33,190.49,0,108.96,825.45,0,40.93,2491.82,6047.26,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,212400.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287538,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,209000,245400,12740,73150,85890,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,110.47,269.42,177.56,388.22,67.62,38.69,100.7,155.18,187.89,0,107.48,814.16,0,40.37,2457.76,5964.6,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,209000.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287539,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36000,205700,241700,12600,72000,84600,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,108.82,265.37,174.89,382.38,66.61,38.11,99.19,152.86,185.06,0,105.86,801.94,0,39.76,2420.85,5875.04,TifDetails-TY2022-2025-05-22.xlsx,,,,,36000.00,205700.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287540,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36000,201200,237200,12600,70420,83020,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,106.79,260.42,171.62,375.24,65.37,37.39,97.34,150,181.61,0,103.87,786.96,0,39.02,2375.63,5765.3,TifDetails-TY2022-2025-05-22.xlsx,,,,,36000.00,201200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287541,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,133100,169500,12740,46590,59330,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,76.31,186.11,122.65,268.17,46.71,26.72,69.56,107.2,129.79,0,74.23,562.41,0,27.89,1697.75,4120.18,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,133100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287542,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,183100,219500,12740,64090,76830,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,98.82,241,158.83,347.26,60.49,34.61,90.07,138.82,168.06,0,96.14,728.3,0,36.11,2198.51,5335.44,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,183100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287543,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,199600,236000,12740,69860,82600,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,106.24,259.1,170.76,373.34,65.04,37.2,96.85,149.24,180.69,0,103.35,782.99,0,38.82,2363.62,5736.14,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,199600.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287544,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36400,210700,247100,12740,73750,86490,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,111.25,271.31,178.8,390.93,68.1,38.96,101.4,156.27,189.2,0,108.21,819.85,0,40.65,2474.93,6006.28,TifDetails-TY2022-2025-05-22.xlsx,,,,,36400.00,210700.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175287545,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36000,131800,167800,12600,46130,58730,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,75.54,184.23,121.41,265.46,46.24,26.45,68.86,106.11,128.47,0,73.49,556.72,0,27.6,1680.58,4078.5,TifDetails-TY2022-2025-05-22.xlsx,,,,,36000.00,131800.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Below Ceiling,2006,2035,100,175287546,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,,,,,,,,,,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TifDetails-TY2022-2025-05-22.xlsx,,,,,0.00,0.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288429,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,162200,189200,9450,56770,66220,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,87.61,213.66,139.59,307.86,52.14,30.68,79.22,123.06,148.99,0,85.23,634.87,0,31.12,1934.03,4706.3,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,162200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288430,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,84.78,206.75,136.26,297.9,51.89,29.69,77.28,119.09,144.18,0,82.47,624.77,0,30.98,1886.04,4577.12,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288431,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172100,199100,9450,60240,69690,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,89.64,218.61,144.07,315,54.87,31.39,81.71,125.91,152.45,0,87.19,660.6,0,32.75,1994.19,4839.6,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288432,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,162200,189200,9450,56770,66220,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,85.18,207.72,136.9,299.31,52.14,29.83,77.64,119.64,144.86,0,82.85,627.71,0,31.12,1894.9,4598.62,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,162200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288433,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,84.78,206.75,136.26,297.9,51.89,29.69,77.28,119.09,144.18,0,82.47,624.77,0,30.98,1886.04,4577.12,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288434,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172100,199100,9450,60240,69690,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,92.2,224.85,146.9,324,54.87,32.29,83.37,129.51,156.8,0,89.7,668.13,0,32.75,2035.37,4952.92,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288435,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,162200,189200,9450,56770,66220,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,87.61,213.66,139.59,307.86,52.14,30.68,79.22,123.06,148.99,0,85.23,634.87,0,31.12,1934.03,4706.3,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,162200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288436,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,84.78,206.75,136.26,297.9,51.89,29.69,77.28,119.09,144.18,0,82.47,624.77,0,30.98,1886.04,4577.12,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288437,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172100,199100,9450,60240,69690,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,92.2,224.85,146.9,324,54.87,32.29,83.37,129.51,156.8,0,89.7,668.13,0,32.75,2035.37,4952.92,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288438,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,161300,188300,9450,56460,65910,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,84.78,206.75,136.26,297.9,51.89,29.69,77.28,119.09,144.18,0,82.47,624.77,0,30.98,1886.04,4577.12,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,161300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288439,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,162200,189200,9450,56770,66220,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,85.18,207.72,136.9,299.31,52.14,29.83,77.64,119.64,144.86,0,82.85,627.71,0,31.12,1894.9,4598.62,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,162200.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288440,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,27000,172100,199100,9450,60240,69690,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,89.64,218.61,144.07,315,54.87,31.39,81.71,125.91,152.45,0,87.19,660.6,0,32.75,1994.19,4839.6,TifDetails-TY2022-2025-05-22.xlsx,,,,,27000.00,172100.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288441,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,36100,162300,198400,12640,56810,69450,No,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,91.88,224.08,146.4,322.88,54.68,32.17,83.09,129.07,156.26,0,89.38,665.83,0,32.64,2028.36,4935.86,TifDetails-TY2022-2025-05-22.xlsx,,,,,36100.00,162300.00
2022,175,90-079,COLS WAGGONER M/I INCENT (175),Active,2006,2035,100,175288442,COL.&FRANKLIN COUNTY PUB LIB D,LICKING COUNTY JVSD,,COLUMBUS CITY,JEFFERSON TWP,LICKING HEIGHTS LSD,510 - ONE-FAMILY DWLG ON PLATTED LOT,720,35700,162100,197800,12500,56740,69240,Yes,Res/Ag,96.52,0.196283,0.083843,0.02096,77.57485,1.47,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.06489,2.5,0,1.43,10.019635,46.005105,0.47,89.06,217.2,143.14,312.96,54.52,31.19,81.18,125.1,151.46,0,86.63,656.34,0,32.54,1981.32,4808.36,TifDetails-TY2022-2025-05-22.xlsx,,,,,35700.00,162100.00
